id,image,survey_id,logged_boxes,new_boxes
r_345e5da4626e2f314f65e981,images/i_f66c7f79e851d4f2ba91f18f.jpg,g_247f2ddf124f6fb784007edd,"[[450.0,147.777778,544.444444,221.111111]]","[[165.555556,265.555556,404.444444,426.666667]]"
r_9a0b7a8d30b41f65db15fd51,images/i_9593f30ec1cbd8f30d4241cb.jpg,g_ba87be3352eeffda4dc03a29,"[[93.333333,413.333333,121.111111,440.0],[102.222222,338.888889,138.888889,368.888889],[147.777778,183.333333,181.111111,220.0],[244.444444,286.666667,274.444444,308.888889],[291.111111,5.555556,316.666667,33.333333],[305.555556,327.777778,344.444444,361.111111],[328.888889,178.888889,356.666667,205.555556],[433.333333,16.666667,466.666667,45.555556],[448.888889,66.666667,474.444444,94.444444],[548.888889,164.444444,573.333333,183.333333],[565.555556,172.222222,593.333333,201.111111]]","[[305.555556,50.0,346.666667,73.333333],[378.888889,61.111111,411.111111,92.222222],[461.111111,27.777778,498.888889,64.444444]]"
r_55e05ea0db4793a3ff8d986a,images/i_f364cbb58e1c55334e2fd385.jpg,g_d53c0806a84d48de3a05f1f6,"[[305.555556,258.888889,338.888889,320.0],[594.444444,193.333333,628.888889,225.555556],[628.888889,280.0,640.0,297.777778]]","[[1.111111,347.777778,28.888889,375.555556],[266.666667,480.0,358.888889,574.444444],[566.666667,246.666667,585.555556,264.444444],[583.333333,0.0,627.777778,28.888889]]"
r_bd591bc8c6c32a919ffb2faa,images/i_c2880b7f127faaafc210ce91.jpg,g_a8273baf76779cc47f55df4a,"[[300.0,316.666667,366.666667,367.777778],[387.777778,517.777778,413.333333,545.555556],[396.666667,393.333333,422.222222,417.777778],[454.444444,562.222222,483.333333,592.222222],[611.111111,588.888889,635.555556,620.0],[611.111111,616.666667,635.555556,640.0]]","[[411.111111,528.888889,435.555556,553.333333],[466.666667,515.555556,491.111111,547.777778]]"
r_09e48c79101e42df3acced7e,images/i_7b591f9842ef3ced58777e9a.jpg,g_d6cb9e1e058f0bc69cb8f2f2,"[[171.111111,24.444444,313.333333,144.444444],[298.888889,217.777778,348.888889,373.333333],[315.555556,386.666667,398.888889,420.0],[348.888889,173.333333,395.555556,217.777778],[351.111111,486.666667,412.222222,634.444444],[386.666667,344.444444,428.888889,373.333333],[422.222222,182.222222,455.555556,214.444444],[437.777778,328.888889,493.333333,373.333333],[443.333333,293.333333,495.555556,331.111111],[445.555556,215.555556,475.555556,256.666667],[460.0,93.333333,501.111111,151.111111],[471.111111,156.666667,511.111111,190.0],[471.111111,425.555556,520.0,484.444444],[487.777778,367.777778,508.888889,390.0],[514.444444,213.333333,540.0,236.666667],[517.777778,185.555556,566.666667,220.0],[542.222222,511.111111,561.111111,534.444444],[547.777778,342.222222,590.0,384.444444],[561.111111,206.666667,586.666667,231.111111],[577.777778,303.333333,611.111111,342.222222]]","[[245.555556,156.666667,295.555556,228.888889],[394.444444,311.111111,421.111111,331.111111],[403.333333,204.444444,432.222222,231.111111],[421.111111,601.111111,460.0,636.666667],[432.222222,547.777778,475.555556,577.777778],[483.333333,295.555556,523.333333,331.111111],[486.666667,320.0,528.888889,362.222222],[486.666667,511.111111,522.222222,545.555556],[508.888889,191.111111,542.222222,223.333333],[531.111111,164.444444,566.666667,197.777778],[550.0,562.222222,583.333333,594.444444],[577.777778,333.333333,610.0,362.222222],[581.111111,492.222222,607.777778,523.333333]]"
r_3d3eab080e4e5d1759991f4d,images/i_2e3e6141f1d996a62419a6b3.jpg,g_cd2ef0422a57f279f0c6ffac,"[[157.777778,435.555556,182.222222,456.666667],[162.222222,10.0,192.222222,42.222222]]","[[254.444444,281.111111,342.222222,381.111111],[277.777778,23.333333,388.888889,111.111111]]"
r_cc2ec9c027856862c34f1d14,images/i_67f7f4b5afd648376441da05.jpg,g_46c5feddb706dbeff71d3e54,"[[417.777778,458.888889,481.111111,528.888889]]","[[260.0,245.555556,364.444444,340.0]]"
r_d76736113b211bef49dc00a6,images/i_31ebc85c1457893103fb5427.jpg,g_9211f1a370d3940156018225,"[[277.777778,360.0,304.444444,385.555556]]","[[321.111111,313.333333,364.444444,356.666667]]"
r_cc77cd0ef9327bbaa064d63b,images/i_03c9b270f962676e0c5391a9.jpg,g_755759633923eb476f25fb03,"[[331.111111,267.777778,374.444444,317.777778]]","[[42.222222,226.666667,82.222222,270.0]]"
r_f5b7aba4c7f641daf73ce868,images/i_f7b325474c6fcbdfd39b6829.jpg,g_5dd7089d1ab5a59b56af3d3c,[],"[[268.888889,325.555556,301.111111,361.111111]]"
r_77acce64a4dbc3e6b1f8d5d0,images/i_0a74db47a42af3f3619b0da3.jpg,g_de647c5cff066faa1b3857af,"[[233.333333,42.222222,267.777778,77.777778],[244.444444,8.888889,271.111111,37.777778],[324.444444,278.888889,352.222222,364.444444],[344.444444,493.333333,372.222222,521.111111],[366.666667,417.777778,407.777778,454.444444]]","[[0.0,81.111111,21.111111,113.333333],[54.444444,71.111111,86.666667,102.222222],[164.444444,55.555556,190.0,81.111111],[175.555556,122.222222,201.111111,151.111111],[396.666667,262.222222,432.222222,294.444444],[422.222222,322.222222,452.222222,354.444444],[617.777778,95.555556,640.0,126.666667]]"
r_15ff820fa93021c6271d3ea7,images/i_2de636642d3eb9925f48f662.jpg,g_9b515d3089eb61142547d3f0,"[[235.555556,147.777778,272.222222,181.111111],[271.111111,125.555556,300.0,154.444444],[605.555556,208.888889,634.444444,236.666667]]","[[312.222222,313.333333,356.666667,355.555556]]"
r_3c3acc58bad98cdc28a4eb2d,images/i_a859309719ab0c9b3eab62e1.jpg,g_f7310d2f6648a9378b693ec4,[],"[[311.111111,258.888889,345.555556,281.111111],[336.666667,272.222222,375.555556,310.0]]"
r_5fd1f9435669cbe1b675481e,images/i_e97e2bd5745d0d079fd10644.jpg,g_153f2ceabbf7fb25df867ef6,"[[285.555556,326.666667,340.0,370.0],[373.333333,506.666667,408.888889,537.777778],[412.222222,246.666667,445.555556,305.555556]]","[[386.666667,452.222222,423.333333,480.0]]"
r_07d974ae427df12d9de539a4,images/i_f57a192cdda19abf0e5272b7.jpg,g_f610457549e01bec604cb7f7,[],"[[310.0,303.333333,343.333333,338.888889]]"
r_061a2dad3770216e822d20a3,images/i_1196608e457f3e4f109fc69e.jpg,g_153f2ceabbf7fb25df867ef6,[],"[[178.888889,451.111111,201.111111,470.0],[285.555556,293.333333,350.0,346.666667]]"
r_4be519a381a9dc5c8b3d4dd5,images/i_bf074e18f101d504e6e09ce8.jpg,g_5c1373668118a2ecdb25dcce,"[[268.888889,275.555556,302.222222,306.666667]]","[[263.333333,131.111111,293.333333,163.333333]]"
r_91a8e0d2b7b7e7d5c11c925b,images/i_e7332915c5f51b5a0276a0a3.jpg,g_50c30e41dfe2b1996a4fc7e9,"[[0.0,53.333333,56.666667,175.555556],[324.444444,281.111111,352.222222,312.222222]]","[[31.111111,288.888889,132.222222,411.111111]]"
r_e2c022fa55f9f56ec23c00ab,images/i_8ddd8624660049eaf2fd4466.jpg,g_548716fabb146405ff0421e8,"[[283.333333,248.888889,315.555556,286.666667],[314.444444,474.444444,354.444444,515.555556],[321.111111,280.0,371.111111,363.333333],[375.555556,37.777778,411.111111,77.777778],[565.555556,331.111111,604.444444,366.666667]]","[[17.777778,474.444444,42.222222,506.666667],[147.777778,274.444444,174.444444,302.222222],[243.333333,610.0,268.888889,632.222222]]"
r_69ec25efed10c81dd8cafc92,images/i_77858811fa8f836a63cd9d89.jpg,g_f72c8d3b8d96ab6e0d56c87f,"[[32.222222,540.0,53.333333,561.111111],[45.555556,608.888889,67.777778,632.222222],[92.222222,533.333333,123.333333,564.444444],[173.333333,421.111111,193.333333,448.888889],[200.0,415.555556,227.777778,437.777778],[238.888889,416.666667,261.111111,445.555556],[277.777778,601.111111,300.0,628.888889],[294.444444,224.444444,325.555556,252.222222],[304.444444,343.333333,328.888889,366.666667],[314.444444,274.444444,347.777778,316.666667],[325.555556,213.333333,347.777778,234.444444],[364.444444,533.333333,386.666667,561.111111],[400.0,284.444444,416.666667,304.444444],[585.555556,235.555556,602.222222,254.444444]]","[[115.555556,525.555556,142.222222,555.555556],[176.666667,602.222222,200.0,626.666667],[183.333333,462.222222,216.666667,500.0],[205.555556,460.0,231.111111,488.888889],[265.555556,533.333333,288.888889,561.111111],[278.888889,268.888889,305.555556,293.333333],[283.333333,248.888889,301.111111,265.555556],[293.333333,601.111111,311.111111,613.333333],[294.444444,315.555556,311.111111,337.777778],[316.666667,228.888889,344.444444,256.666667],[381.111111,531.111111,403.333333,547.777778]]"
r_a79028110e8181d76ab17872,images/i_5728f562b6f3d72ded23a3ec.jpg,g_1cd5018e1fccddac14abd843,"[[263.333333,595.555556,321.111111,640.0],[273.333333,572.222222,306.666667,596.666667]]","[[307.777778,260.0,365.555556,321.111111],[494.444444,534.444444,577.777778,616.666667]]"
r_b2dc64e9e57f2a5caf3336b7,images/i_7acb475729c22c779c944a2d.jpg,g_118a7538c21d88358461f5c8,[],"[[280.0,280.0,344.444444,357.777778]]"
r_62cabfdfb075df25ac405bac,images/i_7fd130202405fd3101d3f78b.jpg,g_146dc2b2eee78be8868b9575,"[[283.333333,327.777778,327.777778,380.0],[553.333333,194.444444,601.111111,248.888889]]","[[273.333333,614.444444,303.333333,634.444444]]"
r_e607c485444a367308bfc091,images/i_37143f70424557288d3485d0.jpg,g_d53c0806a84d48de3a05f1f6,"[[73.333333,100.0,231.111111,314.444444],[277.777778,306.666667,316.666667,345.555556],[510.0,458.888889,545.555556,500.0],[532.222222,42.222222,554.444444,66.666667],[590.0,103.333333,613.333333,127.777778]]","[[428.888889,625.555556,460.0,640.0],[462.222222,0.0,492.222222,21.111111],[540.0,0.0,583.333333,31.111111],[576.666667,115.555556,602.222222,142.222222]]"
r_c5bb88d34642154b04c4b1a2,images/i_cc22b45ec3617d7e7d7a2f2a.jpg,g_146012b47cdbc82cff624cd4,"[[227.777778,196.666667,477.777778,393.333333]]","[[140.0,0.0,388.888889,126.666667]]"
r_e8e40f23493cfcdadb4c9995,images/i_b442d7ce6b506263d0e57c46.jpg,g_a8273baf76779cc47f55df4a,"[[324.444444,266.666667,363.333333,313.333333],[422.222222,125.555556,448.888889,146.666667],[422.222222,205.555556,454.444444,237.777778],[457.777778,163.333333,485.555556,194.444444],[555.555556,114.444444,583.333333,147.777778]]","[[560.0,571.111111,610.0,623.333333]]"
r_afd3bad45852a2bdb18433ea,images/i_9c6dd75cc7873a6410ad09aa.jpg,g_ba6e7e0f94fa8f8b65390c77,"[[192.222222,428.888889,230.0,462.222222],[305.555556,311.111111,338.888889,345.555556],[377.777778,382.222222,408.888889,408.888889],[408.888889,446.666667,464.444444,507.777778],[516.666667,422.222222,554.444444,456.666667],[524.444444,404.444444,563.333333,426.666667],[548.888889,550.0,577.777778,578.888889],[600.0,511.111111,628.888889,540.0]]","[[312.222222,372.222222,341.111111,401.111111]]"
r_772968539f5b637336372cad,images/i_ecd04f0d3f58fa1108934fe7.jpg,g_42d729dbddb5095c7622cb4c,"[[180.0,115.555556,210.0,145.555556],[206.666667,364.444444,237.777778,403.333333],[254.444444,403.333333,301.111111,444.444444],[271.111111,276.666667,343.333333,352.222222],[334.444444,557.777778,374.444444,597.777778],[377.777778,192.222222,405.555556,220.0],[414.444444,441.111111,444.444444,481.111111]]","[[500.0,10.0,527.777778,41.111111]]"
r_35603511073ce4debd1cf200,images/i_73d0adcef09021726c89caa7.jpg,g_6adc33dc1549779e76d13509,"[[198.888889,196.666667,231.111111,257.777778],[483.333333,441.111111,510.0,466.666667]]","[[188.888889,336.666667,283.333333,424.444444],[297.777778,296.666667,336.666667,331.111111]]"
r_34397a0a471b30729c66f604,images/i_9f0ce418f0f483af849b8e83.jpg,g_ef77e43cdd33ab4cd09446d4,[],"[[328.888889,291.111111,357.777778,324.444444]]"
r_e4df86d1ecc5b291cc717527,images/i_a694cf6efa3a5af7a71a6393.jpg,g_45f9603b945f9ddbf464632f,"[[194.444444,355.555556,238.888889,407.777778],[257.777778,325.555556,324.444444,365.555556],[296.666667,220.0,345.555556,273.333333],[415.555556,240.0,446.666667,264.444444]]","[[365.555556,192.222222,393.333333,220.0]]"
r_c5884d8dfe4d354d947b56d7,images/i_8927812bbd8aa7a5344fa82a.jpg,g_1dce7dad33fee5f962118a90,[],"[[268.888889,276.666667,300.0,312.222222]]"
r_00bc981583fc7154c0e86fe4,images/i_aa028bcb37926f90389f8b4d.jpg,g_d6cb9e1e058f0bc69cb8f2f2,"[[36.666667,564.444444,55.555556,588.888889],[88.888889,215.555556,112.222222,243.333333],[120.0,230.0,147.777778,260.0],[200.0,132.222222,244.444444,176.666667],[218.888889,347.777778,246.666667,378.888889],[313.333333,294.444444,363.333333,337.777778],[388.888889,424.444444,413.333333,445.555556]]","[[147.777778,254.444444,180.0,296.666667],[162.222222,373.333333,196.666667,395.555556]]"
r_5efc6409ddc84b087b6f6b17,images/i_9f67012e32eef1dff8da5717.jpg,g_495fc3e5170e839c82003c16,[],"[[264.444444,260.0,331.111111,328.888889]]"
r_01795d7c6e15595ff51fdc7b,images/i_3d80e131fb2755484ea25320.jpg,g_c121b8bc3c4d78635ab0c17a,[],"[[221.111111,204.444444,487.777778,442.222222]]"
r_c112297f0db468d7a4c27d39,images/i_f4ed7734756fef1909c74d58.jpg,g_ac775748e074396034ca889d,[],"[[321.111111,300.0,360.0,338.888889]]"
r_4c299bbe829eaceada1ca480,images/i_6e2f89a001208828a92877ba.jpg,g_e6281796d0f4b8fc643190b3,"[[138.888889,0.0,257.777778,65.555556],[287.777778,224.444444,418.888889,367.777778],[326.666667,527.777778,361.111111,564.444444],[512.222222,351.111111,555.555556,395.555556]]","[[0.0,400.0,96.666667,511.111111],[256.666667,75.555556,301.111111,121.111111]]"
r_7f6954d7786792e3f86639c2,images/i_9dfdaf0adef7ec9f43e0b767.jpg,g_153f2ceabbf7fb25df867ef6,"[[0.0,0.0,58.888889,93.333333],[177.777778,288.888889,223.333333,331.111111],[197.777778,185.555556,243.333333,228.888889],[308.888889,247.777778,344.444444,293.333333]]","[[193.333333,522.222222,253.333333,582.222222],[240.0,277.777778,335.555556,343.333333]]"
r_1a81bb380bae6965ba440e62,images/i_65c0aafb2751e4d0868d98a8.jpg,g_9211f1a370d3940156018225,"[[264.444444,273.333333,295.555556,304.444444],[312.222222,275.555556,340.0,301.111111],[367.777778,270.0,394.444444,298.888889],[433.333333,122.222222,483.333333,175.555556]]","[[151.111111,381.111111,186.666667,418.888889],[267.777778,325.555556,301.111111,358.888889]]"
r_ff335de5c3b7041786bf8c08,images/i_05278b9d9b68314d9e633782.jpg,g_c00004867525edba9a459c9d,[],"[[273.333333,266.666667,375.555556,355.555556]]"
r_a4797a76d40ca7fc9e93e3c3,images/i_be7bef569d220eb7be80ead3.jpg,g_9fcf44edcc794f9a725aa4ef,"[[8.888889,142.222222,70.0,186.666667],[47.777778,284.444444,77.777778,314.444444],[75.555556,62.222222,125.555556,112.222222],[81.111111,0.0,134.444444,45.555556],[144.444444,65.555556,170.0,90.0],[314.444444,315.555556,352.222222,356.666667],[442.222222,575.555556,472.222222,604.444444]]","[[122.222222,56.666667,153.333333,81.111111]]"
r_dd695c0b839e70e338109f88,images/i_78d9800b28faebc2ae77824f.jpg,g_d53c0806a84d48de3a05f1f6,"[[203.333333,171.111111,370.0,398.888889],[307.777778,282.222222,362.222222,352.222222],[414.444444,0.0,572.222222,91.111111],[550.0,48.888889,640.0,167.777778]]","[[290.0,130.0,323.333333,171.111111]]"
r_5661148bfe5f2cf1bfaacd30,images/i_24df745a002dcf31f4013260.jpg,g_d106f02d431f613c099d660b,"[[162.222222,75.555556,224.444444,153.333333]]","[[312.222222,258.888889,402.222222,372.222222]]"
r_cd4b9e7d1d2cdd972d8e1749,images/i_6dc6f2e1598a7becaa1cf060.jpg,g_d09b23108f1ad81778425532,[],"[[278.888889,323.333333,307.777778,351.111111]]"
r_cdc4e52479540769a2b584a9,images/i_8a6480cb4f0a034e50c25649.jpg,g_33f8f2f2a16216f44a4bce64,"[[306.666667,273.333333,361.111111,322.222222]]","[[82.222222,173.333333,130.0,221.111111]]"
r_c2424a669a8286019e706c56,images/i_1704ce33edda929bc40e7dfd.jpg,g_a2a3c8b7a2c03f58d0aefcfe,[],"[[255.555556,294.444444,338.888889,377.777778]]"
r_af28760601cefcec7788716f,images/i_8d331933d43cd2248cd4d721.jpg,g_9b515d3089eb61142547d3f0,"[[181.111111,207.777778,210.0,244.444444],[235.555556,237.777778,264.444444,267.777778],[265.555556,227.777778,288.888889,252.222222],[362.222222,360.0,391.111111,393.333333],[415.555556,354.444444,437.777778,375.555556]]","[[33.333333,138.888889,72.222222,167.777778],[153.333333,195.555556,182.222222,228.888889],[280.0,218.888889,307.777778,257.777778],[286.666667,274.444444,318.888889,310.0]]"
r_28b080f81af4ce5c1f64e63a,images/i_002be2933d6c106af0bb8c72.jpg,g_7b042759bf6c352f704093f9,[],"[[196.666667,53.333333,457.777778,604.444444]]"
r_a5eaa42671b34d1415e52626,images/i_ef05bb85c764b308d0431044.jpg,g_ea61804ec1b67732d75ad156,"[[436.666667,250.0,522.222222,408.888889]]","[[203.333333,134.444444,364.444444,544.444444]]"
r_ce8837a38b93419db41495b8,images/i_139a22f33c7768ea6d27441b.jpg,g_6071b85612cbb231243902a4,[],"[[301.111111,264.444444,367.777778,335.555556]]"
r_a4347aeca53b6904d0265aed,images/i_650106a3e2a44a84bc45c3f8.jpg,g_9211f1a370d3940156018225,[],"[[62.222222,263.333333,94.444444,305.555556],[332.222222,190.0,364.444444,216.666667]]"
r_1285562d612429e86c1761d5,images/i_bf2d08c883f787c55ea0ffee.jpg,g_5fcb103ef0784070dae4c230,[],"[[303.333333,268.888889,372.222222,335.555556]]"
r_f1971921bd9cceea7b3af687,images/i_8901dfec41ab0ae9fee809c5.jpg,g_2a5616900e2d25e1d6bf7bf6,"[[213.333333,207.777778,485.555556,421.111111]]","[[235.555556,324.444444,263.333333,350.0]]"
r_90f8dab08873cac62d1f9c23,images/i_1aaf443e53785673397532a2.jpg,g_7b96b192a532440383458e94,"[[182.222222,532.222222,215.555556,563.333333]]","[[311.111111,205.555556,337.777778,422.222222]]"
r_aeddfcb9b55a0639c4447a4c,images/i_703c7aa0dcbd2b02bbca9f66.jpg,g_21213c053edd9db0f9349127,[],"[[306.666667,286.666667,388.888889,366.666667]]"
r_69f3ad260546ff8bbba68ea4,images/i_b02ebef83d18ed5518718c90.jpg,g_1cd5018e1fccddac14abd843,"[[475.555556,157.777778,524.444444,222.222222]]","[[255.555556,272.222222,357.777778,366.666667],[554.444444,424.444444,600.0,460.0]]"
r_a90484ea32796caa91b87e4a,images/i_3df892a6c39b52b4f99ed807.jpg,g_84c4d5a8d03d191f00177490,[],"[[288.888889,252.222222,347.777778,327.777778]]"
r_f91c333bd1fe4a89d6edfc86,images/i_91ea319086ee2a8ee0b8b539.jpg,g_bceed3972ce0c2ac2df85125,"[[0.0,237.777778,36.666667,276.666667],[0.0,356.666667,75.555556,418.888889],[188.888889,288.888889,248.888889,350.0]]","[[325.555556,291.111111,381.111111,345.555556]]"
r_7ce65e695b0afed9435daf18,images/i_8bf9b9a10694ede0d88aab3b.jpg,g_153f2ceabbf7fb25df867ef6,"[[223.333333,462.222222,257.777778,506.666667],[225.555556,394.444444,331.111111,466.666667],[261.111111,266.666667,374.444444,392.222222],[324.444444,473.333333,372.222222,507.777778],[347.777778,194.444444,372.222222,212.222222],[426.666667,411.111111,461.111111,446.666667],[427.777778,333.333333,492.222222,405.555556],[471.111111,315.555556,507.777778,342.222222]]","[[477.777778,486.666667,507.777778,518.888889]]"
r_bc29e510d84924a11e6e2947,images/i_2179cbd9d00ab665dc322834.jpg,g_c024da279fbcd373eae3ebfb,"[[103.333333,53.333333,146.666667,96.666667],[156.666667,167.777778,208.888889,201.111111],[242.222222,275.555556,286.666667,310.0],[261.111111,150.0,333.333333,222.222222]]","[[135.555556,107.777778,261.111111,195.555556],[166.666667,250.0,196.666667,285.555556],[175.555556,304.444444,211.111111,343.333333],[224.444444,288.888889,387.777778,364.444444]]"
r_896068f4d2724ff9c08b83e0,images/i_cfe0e110af8e6b243c9e0ff4.jpg,g_f5601e5276d6361cac021410,[],"[[216.666667,46.666667,330.0,165.555556],[326.666667,261.111111,376.666667,310.0],[390.0,238.888889,435.555556,285.555556]]"
r_821f7e9394f71ec1a9fb03c4,images/i_50b57f5bf0d19fb9f7c3b1c4.jpg,g_ccd4731889b016fc5c309e42,[],"[[304.444444,254.444444,344.444444,321.111111]]"
r_d9d6f3665c5096ca9351175a,images/i_1f7289ff92584278f89b0244.jpg,g_706e7c3a656570813877f853,"[[25.555556,252.222222,70.0,278.888889],[270.0,167.777778,305.555556,196.666667]]","[[242.222222,268.888889,353.333333,326.666667]]"
r_c7e528b8a3acbed58a9ed6e1,images/i_6e0ff5d1e76e714d7b398d11.jpg,g_334338772afb2480785df2cd,[],"[[367.777778,0.0,412.222222,20.0]]"
r_93706d5d8abffd393ca30f48,images/i_71e4cd00a81f50bf8571ea73.jpg,g_146012b47cdbc82cff624cd4,[],"[[307.777778,324.444444,346.666667,366.666667]]"
r_c05512d808e1d5e40fd5a46f,images/i_1b839ac21496cc3b3f7435ab.jpg,g_1cd5018e1fccddac14abd843,"[[2.222222,597.777778,60.0,640.0],[42.222222,488.888889,86.666667,525.555556],[264.444444,438.888889,292.222222,466.666667],[300.0,262.222222,355.555556,320.0],[303.333333,424.444444,346.666667,458.888889],[341.111111,355.555556,382.222222,394.444444],[566.666667,151.111111,615.555556,216.666667]]","[[21.111111,324.444444,103.333333,397.777778],[188.888889,407.777778,242.222222,447.777778]]"
r_92a5d5463250be2ad2e7a619,images/i_8ef7656174105b1f277fd587.jpg,g_495fc3e5170e839c82003c16,[],"[[233.333333,273.333333,344.444444,387.777778]]"
r_2f72866b2d9bbda5af96ffde,images/i_352946f07268ce6ed5af419c.jpg,g_a8e6e85e214208f83abba24a,"[[262.222222,290.0,320.0,342.222222]]","[[306.666667,402.222222,534.444444,627.777778]]"
r_0aa6bb27e9fc6b165696d1b0,images/i_db19ad17cd0482cee9fc8c58.jpg,g_ad19d5ee4f013df7fb92710e,[],"[[276.666667,191.111111,388.888889,357.777778]]"
r_e8f42c75f44ebcddab764161,images/i_0b02152ecef9f8f3d78aec43.jpg,g_6f5192f9348cdc907d8afd74,[],"[[241.111111,261.111111,387.777778,422.222222]]"
r_1c99360a6097732eb88ce69e,images/i_73278a613afd7824ba9eac98.jpg,g_e2c7b71b08fc7af3fff2d44f,[],"[[308.888889,284.444444,370.0,364.444444]]"
r_60437232ddd4ece7cf740fd3,images/i_315ef98b98d85728383c0a83.jpg,g_d883f57829dad2cb5763d9e4,[],"[[257.777778,217.777778,337.777778,373.333333]]"
r_9dcdd9c1a4a148c5d8dda29d,images/i_f4b0cdb9896c1566f394cd04.jpg,g_45f9603b945f9ddbf464632f,"[[288.888889,326.666667,344.444444,388.888889]]","[[414.444444,404.444444,450.0,441.111111]]"
r_c911381d35e946246c54ab2d,images/i_49fa14b8ee349e7f3585ff58.jpg,g_6badc004333368347e94e9ff,[],"[[301.111111,294.444444,337.777778,350.0]]"
r_189322e29888cf172d13d3c9,images/i_b40a5c8f48dfd5d6df995f82.jpg,g_5cbec34ec45decb5b2ed3683,"[[283.333333,473.333333,327.777778,515.555556]]","[[126.666667,467.777778,163.333333,507.777778],[213.333333,281.111111,402.222222,383.333333]]"
r_f2cd5cf06932961ffbb1a188,images/i_13d53dff639efb68d8d5da34.jpg,g_de647c5cff066faa1b3857af,"[[0.0,317.777778,24.444444,342.222222],[1.111111,490.0,37.777778,527.777778],[26.666667,40.0,63.333333,74.444444],[96.666667,34.444444,121.111111,52.222222],[187.777778,533.333333,223.333333,581.111111],[235.555556,126.666667,256.666667,146.666667],[410.0,556.666667,448.888889,581.111111],[421.111111,417.777778,444.444444,440.0],[442.222222,481.111111,464.444444,508.888889],[590.0,481.111111,640.0,533.333333],[607.777778,534.444444,632.222222,555.555556],[618.888889,283.333333,640.0,318.888889]]","[[14.444444,574.444444,42.222222,598.888889],[33.333333,490.0,73.333333,523.333333],[121.111111,275.555556,151.111111,303.333333],[201.111111,141.111111,237.777778,162.222222],[271.111111,263.333333,322.222222,305.555556],[443.333333,545.555556,483.333333,597.777778],[544.444444,522.222222,567.777778,545.555556],[561.111111,473.333333,592.222222,505.555556],[612.222222,533.333333,640.0,581.111111]]"
r_1a09a627364bfb9155dc59e1,images/i_4501f0b39acb769c336bede8.jpg,g_c0cd027017659575823e68ff,"[[17.777778,51.111111,51.111111,85.555556],[104.444444,185.555556,141.111111,224.444444],[162.222222,87.777778,190.0,117.777778],[253.333333,386.666667,286.666667,420.0],[263.333333,35.555556,301.111111,82.222222],[282.222222,231.111111,314.444444,263.333333],[297.777778,525.555556,320.0,551.111111],[308.888889,142.222222,392.222222,434.444444],[323.333333,295.555556,356.666667,325.555556],[340.0,257.777778,455.555556,287.777778]]","[[253.333333,447.777778,286.666667,481.111111],[292.222222,245.555556,342.222222,297.777778],[314.444444,334.444444,356.666667,436.666667],[322.222222,601.111111,363.333333,640.0],[392.222222,567.777778,423.333333,590.0],[401.111111,544.444444,434.444444,577.777778],[423.333333,572.222222,458.888889,611.111111],[531.111111,528.888889,558.888889,561.111111]]"
r_8c254d1f9c93d7f88353dbfe,images/i_ef28fdc869c003ae1f383714.jpg,g_ba6e7e0f94fa8f8b65390c77,"[[18.888889,415.555556,62.222222,448.888889],[120.0,304.444444,152.222222,348.888889],[177.777778,578.888889,204.444444,603.333333],[292.222222,284.444444,398.888889,340.0],[327.777778,608.888889,343.333333,634.444444]]","[[100.0,592.222222,125.555556,618.888889],[138.888889,326.666667,171.111111,361.111111],[182.222222,290.0,205.555556,315.555556],[196.666667,464.444444,227.777778,487.777778],[502.222222,322.222222,534.444444,357.777778]]"
r_f719312129259856bbccdde6,images/i_7b58d1cf9b73872c03e7c9fd.jpg,g_ba6e7e0f94fa8f8b65390c77,"[[342.222222,316.666667,361.111111,338.888889],[552.222222,320.0,572.222222,346.666667]]","[[327.777778,298.888889,360.0,331.111111],[396.666667,267.777778,427.777778,295.555556],[594.444444,217.777778,622.222222,248.888889]]"
r_96f77b71a02f13005956d652,images/i_e3a8f27ae9dddd5e50157350.jpg,g_f87a86c565b1f047f94e01c4,[],"[[276.666667,277.777778,415.555556,324.444444]]"
r_933b39593bdfdebaad46bff7,images/i_d0c430bb10db8929c5bd585a.jpg,g_548716fabb146405ff0421e8,"[[0.0,501.111111,30.0,527.777778],[150.0,218.888889,175.555556,251.111111],[260.0,386.666667,304.444444,420.0],[275.555556,324.444444,317.777778,366.666667],[407.777778,157.777778,428.888889,186.666667]]","[[203.333333,110.0,236.666667,145.555556],[304.444444,215.555556,334.444444,247.777778],[526.666667,123.333333,567.777778,162.222222]]"
r_7bb4f8c3afa35d69678f23f3,images/i_a11b12dad85fea7290529837.jpg,g_77d3fac95c6e6ecbda11e0e5,"[[457.777778,285.555556,580.0,322.222222]]","[[276.666667,273.333333,318.888889,317.777778]]"
r_d5a0c26eea9e40fd310dd6d8,images/i_7cf01c3dc42ae08f2ec1c032.jpg,g_9048a0696bf9eb3e98e6ab2a,"[[292.222222,330.0,342.222222,373.333333]]","[[331.111111,581.111111,360.0,605.555556],[604.444444,464.444444,632.222222,490.0]]"
r_c6c9c98acf3e83c875e85e38,images/i_a4677dd2200bcfda6c600c06.jpg,g_c5d8362e58e1b3ece2a0b8bd,"[[276.666667,327.777778,362.222222,374.444444]]","[[303.333333,370.0,342.222222,400.0]]"
